target_month,permno,ticker,company_name,sector,weight,ret_exc_lead1m,pred,raw_me,raw_beta_60m,raw_betabab_1260d
2021-01-31,10158,AMRC,AMERESCO INC,20,-0.01,0.073652,0.0016381414801683231,1560.19984,0.6247019553432498,0.9114739173020107
2021-01-31,11786,SIVB,S V B FINANCIAL GROUP,40,0.01,0.128748,0.007713487060196767,20123.723039999997,2.069724952533042,1.2371281473294609
2021-01-31,12062,LH,LABORATORY CORP AMERICA HLDGS,35,0.01,0.124543,0.008504731634383351,19825.770000000004,1.0293470305104602,0.9882130621894952
2021-01-31,12307,AMRS,AMYRIS INC,15,-0.01,0.522221,-0.013614811545763515,1512.5724249999998,1.1292772156506998,0.8689294334272726
2021-01-31,12360,PACB,PACIFIC BIOSCIENCES CALIF INC,35,-0.01,0.247063,-0.008947528354893937,4988.106360000001,1.307651614501057,0.7438313715610123
2021-01-31,12413,ZGNX,ZOGENIX INC,35,-0.01,-0.051572,-0.00922731515917488,1114.1626399999998,1.525230345254834,0.48529573104477386
2021-01-31,12476,TRGP,TARGA RESOURCES CORP,10,0.01,0.041273000000000004,-0.0005198289335290289,6041.36294,2.920360757999242,1.7679686843332878
2021-01-31,12583,PCRX,PACIRA BIOSCIENCES INC,35,0.01,0.10423199999999999,0.0107133280790506,2611.23808,1.2217708777217964,0.5195764288422444
2021-01-31,12622,HCA,H C A HEALTHCARE INC,35,0.01,-0.012084999999999999,0.006706956266923442,55649.152500000004,1.4667846068932289,1.0894153746776258
2021-01-31,13326,MTSI,MACOM TECHNOLOGY SOLS HLDS INC,45,0.01,0.033021,0.006383658855922036,3761.6537599999997,2.216339123309515,0.9907505850551114
2021-01-31,13410,SUPN,SUPERNUS PHARMACEUTICALS INC,35,0.01,0.168078,0.008109796946820364,1330.15888,1.5855385041902925,0.6460405337092192
2021-01-31,13411,CRDF,CARDIFF ONCOLOGY INC,35,-0.01,-0.344126,-0.00976448887989927,661.6901899999999,1.9093516365722083,0.734058901721645
2021-01-31,13610,OLN,OLIN CORP,15,-0.01,-0.026512,-0.0013557812320854194,3877.0907199999997,1.234074032335689,1.292253832403872
2021-01-31,13641,FANG,DIAMONDBACK ENERGY INC,10,-0.01,0.171235,-0.012238582776779541,7651.459199999999,2.478484558638127,1.5309768424567702
